id,AT,V,AP,RH,target
5232.0,11.98,44.6,1018.59,86.71,470.02
5233.0,18.01,44.2,1018.84,55.72,456.36
5234.0,21.46,58.18,1007.45,95.33,444.12
5235.0,32.86,68.51,1008.43,46.78,432.38
5236.0,16.5,53.29,1017.7,95.66,458.37
5237.0,12.41,45.87,1004.78,80.02,468.14
5238.0,22.33,59.8,1016.84,67.09,450.07
5239.0,11.48,42.02,1000.29,94.76,471.43
5240.0,14.56,47.45,1009.52,91.14,451.95
5241.0,30.08,68.14,1003.99,77.38,425.27
5242.0,27.66,76.86,1001.31,69.47,436.64
5243.0,5.96,36.25,1029.4,88.63,488.2
5244.0,35.77,73.56,1006.36,36.31,430.14
5245.0,24.56,60.27,1017.63,74.5,440.31
5246.0,19.7,43.79,1015.93,47.39,464.41
5247.0,19.83,46.33,1013.27,96.4,451.22
5248.0,22.61,50.32,1008.41,79.4,444.74
5249.0,31.88,66.44,1009.25,64.06,427.83
5250.0,21.7,70.32,1009.12,91.3,438.52
5251.0,25.72,70.47,1010.44,70.57,434.94
5252.0,26.51,70.32,1010.3,57.4,431.82
5253.0,25.2,59.21,1017.54,55.53,444.16
5254.0,13.1,40.03,1017.79,84.48,470.75
5255.0,27.0,73.42,1012.2,87.28,432.79
5256.0,25.84,67.83,1009.26,59.55,433.32
5257.0,23.76,74.22,1009.2,92.98,437.47
5258.0,29.69,47.93,1002.85,44.76,438.09
5259.0,21.69,42.23,1013.05,67.55,461.56
5260.0,10.33,43.99,1020.7,96.68,474.17
5261.0,24.19,65.48,1018.8,60.54,443.92
5262.0,8.27,37.7,1015.09,73.64,479.16
5263.0,28.15,70.72,1009.76,73.38,436.19
5264.0,18.09,48.92,1010.6,52.11,455.07
5265.0,27.18,61.41,1012.17,46.11,449.7
5266.0,23.71,68.63,1014.54,46.04,449.41
5267.0,26.76,70.98,1007.64,90.51,437.83
5268.0,19.98,49.15,1021.56,63.89,457.54
5269.0,24.82,72.99,1007.81,84.72,435.68
5270.0,21.09,46.63,1013.03,74.8,453.34
5271.0,21.19,55.5,1019.83,65.22,455.93
5272.0,25.95,73.77,1001.35,92.67,432.21
5273.0,30.7,67.69,1005.92,51.58,429.58
5274.0,13.49,43.41,1015.75,57.86,461.06
5275.0,15.79,44.89,1010.19,84.61,458.09
5276.0,28.57,69.84,1003.57,66.55,433.24
5277.0,23.48,49.16,1002.7,70.22,445.72
5278.0,31.0,71.77,1006.29,48.56,431.07
5279.0,34.96,68.94,1006.17,59.26,431.48
5280.0,22.53,60.95,1015.12,75.1,449.43
5281.0,31.41,64.44,1013.84,49.49,439.3
5282.0,29.97,67.9,1006.09,61.6,434.14
5283.0,7.44,41.04,1021.84,88.56,479.08
5284.0,21.86,64.45,1015.83,63.36,457.8
5285.0,22.41,66.56,1003.3,88.71,435.75
5286.0,11.87,40.55,1019.06,94.11,473.79
5287.0,23.93,65.59,1011.09,87.26,444.9
5288.0,12.39,44.58,1016.38,84.95,475.37
5289.0,10.06,39.61,1020.69,69.49,478.35
5290.0,5.01,39.4,1003.69,91.9,475.34
5291.0,24.74,69.13,1010.69,90.08,431.24
5292.0,19.31,60.07,1014.86,69.37,453.47
5293.0,6.3,41.14,1027.45,86.11,481.49
5294.0,23.09,69.13,1010.93,90.07,436.67
5295.0,9.24,41.4,1018.34,84.91,477.65
5296.0,9.69,40.46,1019.1,71.91,472.16
5297.0,13.65,42.74,1026.58,71.48,468.87
5298.0,29.77,67.07,1005.82,48.38,433.89
5299.0,9.2,40.77,1011.88,89.86,479.82
5300.0,28.87,57.19,1008.09,64.29,435.57
5301.0,28.22,51.43,1006.06,63.72,438.43
5302.0,23.27,65.48,1019.05,61.36,443.43
5303.0,9.82,41.26,1007.71,96.69,478.02
5304.0,16.83,46.48,1007.21,87.23,455.64
5305.0,23.18,72.99,1009.01,90.09,439.12
5306.0,23.59,43.77,1010.85,55.98,448.42
5307.0,8.95,43.13,1017.56,94.85,479.14
5308.0,26.54,69.34,1009.5,87.18,435.51
5309.0,22.56,62.26,1012.11,63.16,445.33
5310.0,14.16,39.28,1015.63,77.29,471.27
5311.0,31.54,71.06,1008.4,71.77,431.87
5312.0,13.48,41.92,1030.2,65.96,463.9
5313.0,13.74,41.16,1010.74,87.69,473.19
5314.0,23.7,66.56,1002.07,85.19,436.94
5315.0,22.35,57.76,1017.92,68.18,453.74
5316.0,28.25,71.77,1006.36,67.03,429.39
5317.0,21.96,58.79,1010.51,87.32,448.89
5318.0,28.66,74.93,1014.04,51.26,440.79
5319.0,16.37,52.9,1015.14,73.11,461.15
5320.0,23.09,73.5,1011.4,89.76,438.56
5321.0,23.19,42.67,1007.83,63.31,446.95
5322.0,30.81,71.97,1008.36,75.0,430.53
5323.0,22.84,50.05,1005.59,79.49,442.85
5324.0,32.84,77.95,1014.68,45.8,431.97
5325.0,24.41,58.59,1012.62,64.52,442.64
5326.0,30.18,65.74,1012.63,47.74,441.65
5327.0,28.3,64.33,1011.23,68.88,441.51
5328.0,22.52,64.27,1014.34,82.77,445.4
5329.0,6.59,39.37,1020.34,77.92,488.17
5330.0,23.38,59.07,1009.29,92.4,442.83
5331.0,19.89,68.08,1012.65,80.25,448.71
5332.0,26.42,59.39,1013.95,66.03,438.54
5333.0,12.07,41.17,1013.54,71.32,479.28
5334.0,23.45,69.04,1010.5,80.77,442.48
5335.0,15.24,48.6,1007.08,86.49,459.85
5336.0,5.68,40.35,1012.11,92.86,486.79
5337.0,10.29,40.56,1017.28,69.13,481.7
5338.0,32.0,65.74,1011.22,46.16,440.26
5339.0,9.6,37.73,1021.87,77.75,481.03
5340.0,25.6,63.76,1010.18,67.43,435.75
5341.0,32.56,68.14,1004.02,35.04,425.11
5342.0,19.26,58.46,1015.74,84.64,450.66
5343.0,13.33,38.47,1015.42,58.27,466.26
5344.0,23.5,59.21,1018.29,63.0,443.31
5345.0,13.66,45.0,1021.97,79.04,473.12
5346.0,12.46,40.73,1017.53,93.47,464.7
5347.0,28.77,75.23,1010.01,59.0,437.93
5348.0,31.68,68.24,1005.29,37.34,427.22
5349.0,10.31,39.82,1012.87,88.71,480.61
5350.0,10.04,41.62,1013.36,95.17,463.87
5351.0,25.6,63.9,1013.16,53.19,451.44
5352.0,19.55,39.39,1013.55,57.82,464.36
5353.0,17.82,65.94,1013.44,88.13,452.82
5354.0,31.97,79.74,1007.03,55.84,435.99
5355.0,28.21,70.8,1010.45,77.92,435.99
5356.0,25.77,59.39,1014.76,69.99,438.64
5357.0,17.54,44.58,1016.56,79.0,465.51
5358.0,22.75,58.86,1016.0,67.34,448.32
5359.0,10.2,41.17,1019.56,82.46,479.7
5360.0,28.34,63.77,1013.7,61.13,439.75
5361.0,14.78,54.3,1016.96,68.53,463.75
5362.0,20.9,67.07,1005.43,82.85,443.46
5363.0,14.37,40.56,1021.67,68.18,470.19
5364.0,23.89,50.16,1004.88,73.94,444.99
5365.0,29.66,59.22,1013.25,61.2,441.58
5366.0,24.33,46.93,1013.83,44.59,447.54
5367.0,28.55,72.43,1007.2,65.82,430.06
5368.0,18.59,39.54,1008.56,68.61,462.56
5369.0,21.94,50.32,1008.44,86.98,444.89
5370.0,10.95,39.22,1015.69,62.3,474.07
5371.0,21.76,47.93,1005.34,86.28,444.77
5372.0,25.05,58.59,1013.37,66.14,442.93
5373.0,22.95,45.61,1013.65,73.92,457.91
5374.0,8.49,39.61,1021.05,87.74,483.94
5375.0,7.1,35.77,1015.39,92.1,480.36
5376.0,11.72,40.35,1012.08,83.98,476.41
5377.0,11.72,39.18,1024.19,68.53,468.98
5378.0,11.45,41.17,1017.98,84.64,476.0
5379.0,23.36,59.15,1013.71,86.64,442.53
5380.0,26.2,71.73,1010.14,76.14,430.89
5381.0,29.01,70.04,1010.02,57.35,430.26
5382.0,30.76,73.17,1009.89,50.43,430.98
5383.0,27.91,64.79,1017.7,48.29,440.53
5384.0,10.87,42.02,1002.08,95.22,472.63
5385.0,12.61,41.79,1015.82,91.9,461.37
5386.0,13.29,71.14,1019.63,75.09,464.18
5387.0,23.83,49.21,1012.93,46.79,446.23
5388.0,26.68,62.91,1012.33,60.78,441.04
5389.0,23.83,64.15,1020.93,63.86,447.95
5390.0,18.0,43.7,1015.4,61.28,464.26
5391.0,12.65,44.34,1019.4,71.45,468.8
5392.0,29.13,68.3,1014.96,37.08,437.25
5393.0,18.49,41.1,1001.9,59.99,460.76
5394.0,16.39,58.59,1014.58,90.34,455.05
5395.0,32.96,73.03,1013.56,54.03,438.93
5396.0,19.79,51.19,1008.77,94.72,447.96
5397.0,24.44,69.13,1011.1,87.62,434.34
5398.0,21.04,50.32,1008.41,90.19,446.33
5399.0,17.35,39.72,1003.0,64.62,459.83
5400.0,31.98,70.17,999.43,59.42,430.92
5401.0,19.36,44.6,1016.25,45.65,464.56
5402.0,23.33,73.18,1012.51,91.29,436.33
5403.0,16.73,45.0,1023.44,60.68,467.08
5404.0,8.57,41.17,1020.18,72.47,484.2
5405.0,25.28,49.5,1013.95,52.79,454.01
5406.0,22.66,68.3,1017.73,86.92,431.27
5407.0,17.35,39.39,1013.18,67.67,467.85
5408.0,18.14,67.71,1003.82,95.69,442.45
5409.0,12.19,40.05,1014.77,84.39,473.92
5410.0,10.11,39.72,1019.1,69.68,476.8
5411.0,23.24,63.78,1017.1,63.8,446.95
5412.0,28.98,73.42,1011.25,72.9,432.2
5413.0,31.93,72.58,1006.9,56.27,425.14
5414.0,13.25,49.83,1008.76,88.21,453.8
5415.0,24.86,60.77,1016.85,71.24,440.68
5416.0,26.33,60.06,1005.86,41.57,450.16
5417.0,12.31,40.64,1020.71,94.6,475.65
5418.0,29.6,67.79,1010.37,51.05,442.43
5419.0,15.25,52.9,1014.86,76.87,463.93
5420.0,14.79,39.52,1017.95,71.97,469.47
5421.0,5.53,35.79,1013.48,94.19,484.25
5422.0,9.01,40.77,1022.37,90.3,470.84
5423.0,10.8,41.39,1019.74,74.08,478.75
5424.0,10.24,41.58,1021.17,94.34,465.86
5425.0,28.36,68.08,1013.34,42.82,434.54
5426.0,9.43,41.4,1028.03,84.98,474.16
5427.0,10.5,40.8,1024.06,76.05,482.85
5428.0,33.96,68.94,1006.93,47.39,427.06
5429.0,33.27,66.44,1010.63,43.47,430.11
5430.0,12.17,49.83,1008.05,96.44,469.52
5431.0,27.86,61.5,1009.23,46.19,439.49
5432.0,22.36,58.79,1011.77,87.51,446.49
5433.0,12.57,41.66,1009.11,70.74,475.61
5434.0,31.09,64.05,1011.32,61.14,440.62
5435.0,30.21,79.74,1006.82,54.03,430.83
5436.0,27.31,65.12,1016.05,45.98,440.06
5437.0,19.92,63.31,1015.02,82.71,443.54
5438.0,16.17,46.97,1014.22,85.8,456.08
5439.0,31.2,68.24,1005.71,34.84,428.67
5440.0,20.19,62.26,1011.37,89.69,443.58
5441.0,8.97,36.24,1013.21,90.77,477.89
5442.0,8.7,36.24,1013.34,89.5,478.69
5443.0,5.98,38.91,1016.5,91.83,488.85
5444.0,19.8,57.25,1010.84,88.9,451.75
5445.0,26.45,74.33,1013.81,61.7,433.16
5446.0,20.51,63.09,1016.39,92.99,445.86
5447.0,29.71,71.85,1008.81,70.86,428.49
5448.0,18.03,53.16,1013.02,81.95,456.55
5449.0,23.45,70.04,1010.99,79.2,436.46
5450.0,6.05,41.14,1027.69,86.93,481.02
5451.0,15.32,45.01,1013.3,83.72,459.31
5452.0,6.53,42.85,1012.65,91.6,480.98
5453.0,12.61,43.22,1013.41,78.94,466.85
5454.0,15.95,49.25,1019.04,88.51,463.4
5455.0,23.33,54.2,1012.47,79.48,440.11
5456.0,23.94,51.95,1008.18,71.87,451.84
5457.0,19.34,64.79,1018.03,84.77,454.59
5458.0,31.11,72.25,1012.34,44.45,434.22
5459.0,14.63,41.23,998.96,86.4,466.36
5460.0,17.57,62.1,1019.51,86.14,453.3
5461.0,17.31,44.71,1017.43,35.4,463.05
5462.0,31.16,67.45,1014.69,32.25,428.35
5463.0,10.05,40.46,1018.71,67.38,469.06
5464.0,10.23,42.07,1017.93,91.1,475.14
5465.0,16.31,42.28,1007.45,77.77,466.49
5466.0,30.74,73.67,1005.79,57.89,428.92
5467.0,31.38,71.32,1009.17,60.42,433.44
5468.0,27.9,63.13,1011.8,70.04,439.76
5469.0,3.96,35.47,1016.79,83.81,489.68
5470.0,12.37,43.22,1009.1,76.06,468.49
5471.0,15.28,48.14,1012.55,69.65,460.75
5472.0,16.85,49.78,1005.61,100.1,455.33
5473.0,18.82,61.27,1019.5,72.23,455.29
5474.0,26.06,49.02,1007.59,74.08,437.9
5475.0,19.62,58.79,1017.59,87.39,446.29
5476.0,8.79,40.67,1019.5,66.3,489.02
5477.0,25.52,59.15,1013.88,65.37,439.42
5478.0,30.7,71.58,1010.0,48.96,429.27
5479.0,21.19,67.71,1006.65,56.28,441.71
5480.0,14.11,45.08,1023.27,83.22,464.7
5481.0,26.19,65.61,1014.51,54.52,443.73
5482.0,32.63,74.99,1002.42,40.07,432.79
5483.0,7.67,35.77,1017.55,60.97,480.06
5484.0,19.65,63.91,1009.26,99.08,444.9
5485.0,18.83,48.98,1016.33,74.23,453.28
5486.0,13.41,40.89,1010.85,89.61,472.4
5487.0,25.24,63.47,1011.3,66.21,442.75
5488.0,12.51,49.83,1008.61,94.27,452.84
5489.0,27.14,71.32,1007.8,87.99,431.96
5490.0,13.21,41.2,1016.63,74.1,474.26
5491.0,25.2,57.5,1015.19,59.62,446.26
5492.0,31.07,73.5,1010.58,43.66,432.06
5493.0,4.71,39.42,1026.4,84.42,481.28
5494.0,14.24,39.58,1011.17,70.45,469.94
5495.0,10.62,39.58,1011.9,87.85,479.91
5496.0,8.88,36.66,1026.61,76.16,480.2
5497.0,23.25,63.78,1016.01,72.01,448.82
5498.0,20.76,69.05,1001.89,77.86,442.82
5499.0,6.22,39.33,1012.31,93.23,491.77
5500.0,5.18,40.27,1010.84,81.64,489.1
5501.0,30.3,73.9,1006.72,55.13,440.79
5502.0,9.38,44.77,1020.41,85.26,473.9
5503.0,29.28,65.71,1013.76,48.05,445.49
5504.0,21.12,63.91,1009.33,96.14,447.64
5505.0,26.52,73.21,1002.3,95.38,437.02
5506.0,4.81,42.85,1013.96,86.94,479.8
5507.0,6.76,37.49,1011.66,80.91,484.85
5508.0,27.09,49.3,1003.93,61.0,437.44
5509.0,33.2,73.88,1005.67,48.48,438.12
5510.0,10.48,40.22,1004.81,92.16,477.78
5511.0,14.22,37.85,1011.24,88.49,471.05
5512.0,7.21,42.03,1017.81,90.12,482.26
5513.0,19.02,49.25,1019.75,58.29,453.49
5514.0,26.88,79.74,1006.54,93.7,434.77
5515.0,14.19,43.71,1024.38,83.03,467.8
5516.0,15.22,50.88,1014.19,100.12,460.44
5517.0,23.17,62.39,1008.04,89.42,439.29
5518.0,17.69,46.36,1019.55,86.64,462.81
5519.0,18.48,52.05,1012.41,68.2,458.62
5520.0,14.22,39.39,1014.16,80.22,470.98
5521.0,22.72,62.4,1010.28,80.79,445.22
5522.0,25.95,69.51,1009.36,66.82,434.38
5523.0,13.57,39.39,1014.01,82.12,471.44
5524.0,6.52,39.85,1012.55,86.36,483.01
5525.0,29.25,72.99,1006.85,61.15,429.12
5526.0,25.79,70.4,1007.11,86.03,437.98
5527.0,25.75,60.95,1014.75,53.3,443.73
5528.0,28.31,71.85,1009.0,77.56,429.57
5529.0,24.24,70.32,1009.38,82.83,436.45
5530.0,28.73,68.24,1008.31,56.85,430.63
5531.0,34.62,69.05,1000.68,38.35,425.41
5532.0,23.57,70.04,1011.06,82.79,437.53
5533.0,14.51,42.77,1017.47,81.95,463.37
5534.0,4.59,39.33,1010.85,71.78,494.9
5535.0,24.31,44.05,1006.16,73.3,442.69
5536.0,9.53,38.18,1018.43,75.33,476.54
5537.0,26.99,68.12,1011.45,58.48,436.95
5538.0,17.98,53.29,1018.29,83.46,455.71
5539.0,29.38,74.9,1003.25,72.19,433.74
5540.0,12.82,38.62,1018.71,83.8,467.41
5541.0,29.84,58.9,1005.24,56.18,440.93
5542.0,10.26,43.14,1019.68,98.97,466.75
5543.0,20.57,42.8,1013.1,75.48,460.43
5544.0,25.3,58.46,1015.91,69.71,439.25
5545.0,24.56,71.94,1006.81,89.59,437.97
5546.0,20.01,52.9,1018.05,58.88,455.57
5547.0,11.54,40.05,1014.78,87.05,474.29
5548.0,6.86,41.17,1020.12,79.14,490.23
5549.0,13.11,41.58,1020.43,74.32,460.44
5550.0,16.41,41.48,1016.28,45.19,451.93
5551.0,10.45,39.69,1003.92,89.45,472.54
5552.0,26.72,67.79,1010.35,63.31,444.68
5553.0,30.12,74.16,1013.13,63.56,433.08
5554.0,14.94,41.35,1004.82,98.04,466.73
5555.0,15.39,42.28,1007.35,81.35,467.3
5556.0,12.83,41.67,1012.84,84.29,474.81
5557.0,13.93,38.91,1013.04,73.51,470.39
5558.0,30.27,70.32,1007.93,51.61,430.22
5559.0,27.76,75.33,1003.69,79.62,433.03
5560.0,10.59,41.26,1008.1,98.27,474.76
5561.0,23.24,45.01,1012.21,45.23,457.01
5562.0,14.8,58.2,1018.29,85.11,455.14
5563.0,25.2,65.59,1013.0,71.34,439.14
5564.0,32.53,77.95,1014.76,58.1,434.44
5565.0,23.36,62.52,1016.18,68.18,448.37
5566.0,23.48,70.79,1006.7,88.57,432.25
5567.0,29.04,76.09,1007.52,75.44,430.32
5568.0,23.39,64.63,1020.45,58.22,449.27
5569.0,27.44,59.74,1010.99,56.42,452.0
5570.0,10.03,42.02,998.6,99.9,471.07
5571.0,4.0,39.9,1008.46,97.21,490.68
5572.0,24.96,74.99,1008.25,80.52,440.91
5573.0,17.48,52.9,1020.03,76.47,458.34
5574.0,13.26,41.74,1021.89,63.32,473.44
5575.0,30.28,70.98,1007.51,74.28,432.64
5576.0,30.3,69.51,1011.8,50.43,431.12
5577.0,29.24,69.05,1003.12,43.18,432.56
5578.0,7.64,41.17,1020.01,75.14,488.53
5579.0,24.14,62.66,1007.33,73.27,439.93
5580.0,28.87,71.97,1008.74,82.61,435.86
5581.0,17.3,46.21,1013.56,87.57,456.77
5582.0,18.87,44.06,1013.42,68.78,451.4
5583.0,29.13,62.26,1010.51,52.94,436.37
5584.0,18.26,69.94,1004.1,97.39,443.59
5585.0,13.03,42.86,1014.39,86.25,475.03
5586.0,12.47,45.01,1017.8,95.25,467.18
5587.0,15.52,42.86,1015.09,83.48,467.12
5588.0,29.86,69.34,1009.61,61.27,438.5
5589.0,25.96,63.78,1016.95,49.47,443.8
5590.0,8.04,41.92,1029.7,92.21,482.58
5591.0,29.12,58.84,1001.31,52.86,446.51
5592.0,23.74,72.43,1007.99,91.36,437.55
5593.0,27.46,68.08,1013.06,46.49,433.72
5594.0,25.51,73.56,1006.59,96.63,437.07
5595.0,14.42,44.88,1019.35,59.17,462.72
5596.0,24.79,67.83,1009.32,61.46,438.36
5597.0,14.51,41.79,1009.72,80.62,459.14
5598.0,19.09,66.51,1015.11,76.38,458.41
5599.0,24.14,69.23,1012.4,73.26,433.92
5600.0,21.24,60.84,1017.99,82.22,445.71
5601.0,4.08,35.19,1018.87,97.07,489.44
5602.0,17.4,44.9,1020.5,77.11,457.75
5603.0,26.68,59.92,1009.94,70.57,438.67
5604.0,20.5,49.69,1009.6,70.81,452.94
5605.0,23.57,64.15,1020.95,68.19,450.08
5606.0,22.69,65.18,1012.47,80.9,441.18
5607.0,29.09,67.07,1005.99,41.39,429.93
5608.0,21.43,63.47,1011.95,94.47,448.17
5609.0,14.86,44.71,1018.3,49.46,466.38
5610.0,17.53,44.9,1020.5,71.1,457.61
5611.0,9.15,44.03,1012.45,81.67,474.26
5612.0,24.19,46.21,1010.79,62.04,440.87
5613.0,8.89,41.54,1019.27,82.87,483.82
5614.0,4.61,40.27,1012.32,77.28,492.85
5615.0,11.01,40.05,1015.46,89.22,474.2
5616.0,29.9,74.99,1002.28,59.76,436.77
5617.0,16.87,52.05,1012.7,71.63,460.31
5618.0,30.97,67.9,1005.98,55.6,428.26
5619.0,31.01,67.83,1007.95,43.57,429.46
5620.0,16.03,65.46,1013.96,87.56,455.17
5621.0,24.99,58.79,1016.37,67.16,439.2
5622.0,31.01,67.69,1005.06,46.16,426.64
5623.0,27.77,63.9,1013.62,51.43,441.3
5624.0,17.44,44.88,1018.05,68.35,465.72
5625.0,14.2,45.51,1015.36,74.85,465.35
5626.0,18.43,56.03,1020.41,60.55,465.17
5627.0,22.91,61.86,1012.8,92.69,441.24
5628.0,14.89,39.82,1013.23,82.49,470.19
5629.0,22.28,60.27,1018.98,84.12,443.44
5630.0,30.68,73.67,1005.63,57.05,429.64
5631.0,30.48,70.04,1010.73,53.7,429.85
5632.0,18.3,37.2,1012.23,68.09,470.42
5633.0,14.17,43.13,1014.94,48.62,471.08
5634.0,13.98,44.58,1016.48,77.59,473.01
5635.0,23.44,62.52,1016.46,67.21,447.19
5636.0,20.54,68.12,1012.23,81.06,440.28
5637.0,11.44,43.13,1014.88,63.88,477.57
5638.0,15.15,37.64,1014.37,89.82,463.98
5639.0,12.58,39.72,1018.08,64.25,469.38
5640.0,12.8,41.16,1022.43,86.19,462.72
5641.0,10.57,37.73,1024.36,70.29,474.65
5642.0,24.14,63.21,1012.28,89.08,440.74
5643.0,26.76,71.94,1008.81,64.62,432.49
5644.0,21.06,67.07,1004.9,84.09,446.44
5645.0,10.25,41.46,1020.65,87.07,481.94
5646.0,6.16,39.48,1004.85,59.68,484.55
5647.0,10.05,41.58,1021.35,95.19,469.03
5648.0,26.02,74.78,1010.04,72.78,439.82
5649.0,27.2,59.74,1011.99,56.74,440.13
5650.0,15.09,40.89,1010.15,92.0,466.47
5651.0,8.46,40.8,1023.57,81.27,485.06
5652.0,12.07,43.71,1025.53,85.62,472.32
5653.0,32.81,77.17,1009.17,53.13,430.53
5654.0,26.91,74.99,1005.64,78.98,437.06
5655.0,10.66,37.5,1009.42,95.86,472.86
5656.0,34.29,68.51,1009.58,32.25,427.62
5657.0,22.16,64.63,1020.81,68.47,451.86
5658.0,28.32,71.64,1004.73,72.71,436.31
5659.0,15.62,41.76,1023.82,66.17,459.72
5660.0,24.76,63.07,1012.73,70.39,443.04
5661.0,10.29,41.46,1020.84,89.03,480.32
5662.0,27.99,66.91,1008.47,59.63,439.74
5663.0,22.22,48.98,1015.87,53.18,447.1
5664.0,13.78,42.03,1017.51,84.94,467.6
5665.0,24.78,50.78,1008.81,62.97,443.98
5666.0,15.74,43.71,1024.7,78.38,462.66
5667.0,27.24,77.17,1009.37,81.51,439.12
5668.0,24.66,58.86,1013.86,56.39,444.42
5669.0,16.81,42.42,1008.95,74.25,462.19
5670.0,33.76,68.51,1011.33,38.35,429.83
5671.0,17.79,46.21,1010.38,85.25,448.74
5672.0,25.97,70.32,1007.48,57.01,435.27
5673.0,15.29,41.1,1005.75,85.53,467.99
5674.0,23.45,66.25,1009.1,90.28,443.44
5675.0,3.51,35.47,1017.53,86.56,489.07
5676.0,20.83,49.02,1009.45,91.92,445.31
5677.0,19.2,59.21,1017.84,89.56,450.86
5678.0,26.19,73.77,1001.31,91.87,433.34
5679.0,28.28,61.86,1012.07,64.49,439.65
5680.0,13.39,49.83,1007.14,90.88,466.04
5681.0,24.36,68.61,1010.27,63.78,448.71
5682.0,23.07,50.05,1006.9,86.98,442.97
5683.0,30.11,70.8,1008.57,69.25,432.33
5684.0,20.55,48.98,1016.1,63.89,452.52
5685.0,15.48,41.66,1009.55,66.74,467.06
5686.0,32.21,70.94,1006.76,47.56,430.06
5687.0,25.54,70.47,1009.28,73.5,436.16
5688.0,25.33,71.32,1007.05,85.31,434.68
5689.0,21.24,63.47,1011.86,97.02,442.94
5690.0,14.57,39.28,1015.1,76.94,469.27
5691.0,25.27,63.91,1009.82,75.48,440.39
5692.0,27.76,69.4,1004.27,72.25,430.68
5693.0,19.43,52.9,1018.35,61.12,456.08
5694.0,28.6,61.86,1011.86,62.13,439.74
5695.0,23.79,58.2,1016.77,55.88,446.88
5696.0,11.41,39.61,1018.69,69.44,467.19
5697.0,14.64,39.58,1011.46,71.9,467.8
5698.0,6.65,40.77,1021.79,88.84,482.9
5699.0,9.12,41.49,1020.58,96.23,475.69
5700.0,25.62,73.17,1011.65,86.45,430.56
5701.0,24.75,58.79,1009.87,71.97,444.79
5702.0,15.5,44.92,1024.16,86.44,462.12
5703.0,18.52,58.41,1013.77,99.89,446.68
5704.0,28.38,72.39,998.93,73.85,432.02
5705.0,11.79,45.09,1013.16,89.17,469.49
5706.0,27.18,59.27,1012.57,64.18,439.69
5707.0,19.75,54.2,1011.43,83.5,448.89
5708.0,25.45,70.04,1011.2,82.48,430.2
5709.0,21.93,58.96,1014.23,58.58,453.42
5710.0,8.66,40.11,1032.86,75.31,479.76
5711.0,23.33,58.95,1017.93,66.37,442.71
5712.0,20.29,49.69,1008.94,69.91,454.74
5713.0,31.99,53.53,1004.98,53.53,432.43
5714.0,25.21,69.48,1010.99,75.27,436.02
5715.0,5.51,35.57,1026.3,78.97,489.36
5716.0,16.0,39.16,1016.37,77.63,468.49
5717.0,5.79,38.68,1017.19,70.46,487.4
5718.0,17.77,56.53,1019.57,79.89,457.94
5719.0,9.52,39.61,1021.18,73.78,478.79
5720.0,27.0,60.96,1012.36,58.97,450.15
5721.0,24.34,50.16,1004.78,74.0,445.33
5722.0,20.86,67.25,1017.45,81.45,444.5
5723.0,13.44,40.69,1014.54,77.97,473.0
5724.0,13.97,41.16,1020.88,74.88,459.84
5725.0,10.96,45.01,1017.97,95.82,468.64
5726.0,21.83,63.13,1013.4,85.82,443.41
5727.0,25.22,69.88,1007.17,80.26,443.24
5728.0,22.5,45.38,1014.11,65.08,458.19
5729.0,21.03,69.05,1002.17,75.35,444.35
5730.0,26.27,62.91,1011.97,48.06,447.76
5731.0,20.99,50.12,1008.82,95.97,448.07
5732.0,18.06,56.65,1020.2,81.59,459.14
5733.0,10.12,40.0,1021.15,91.67,479.62
5734.0,26.25,61.02,1011.47,71.22,436.44
5735.0,13.08,39.82,1012.27,85.21,476.96
5736.0,24.28,68.31,1009.94,77.08,440.07
5737.0,32.92,69.05,1000.74,39.61,426.61
5738.0,23.68,68.12,1011.18,72.45,441.54
5739.0,7.81,39.64,1011.42,86.68,482.22
5740.0,23.6,65.48,1017.44,61.26,444.38
5741.0,14.5,40.66,1016.81,82.93,463.53
5742.0,18.84,40.79,1005.18,92.46,459.96
5743.0,11.69,39.22,1017.05,55.51,472.76
5744.0,14.58,41.92,1030.42,61.96,462.69
5745.0,9.33,36.3,1027.88,79.23,479.6
5746.0,14.93,39.16,1007.25,72.35,463.2
5747.0,6.37,41.03,1022.23,80.36,490.47
5748.0,6.16,38.5,1012.83,93.68,490.92
5749.0,12.45,40.56,1017.84,66.52,477.41
5750.0,19.55,56.53,1020.2,78.1,455.56
5751.0,18.62,59.15,1012.85,82.54,450.81
5752.0,14.13,43.41,1015.26,55.63,461.96
5753.0,21.12,49.15,1021.29,52.9,456.92
5754.0,13.63,43.5,1022.12,84.32,468.28
5755.0,18.6,41.67,1013.07,64.23,458.91
5756.0,7.19,38.91,1016.53,88.61,486.05
5757.0,19.96,56.03,1020.59,64.95,454.67
5758.0,15.22,41.67,1013.18,67.17,469.93
5759.0,13.52,41.48,1014.46,67.12,460.76
5760.0,18.04,44.85,1015.13,48.4,463.31
5761.0,27.81,66.51,1016.11,48.48,439.48
5762.0,26.1,58.9,1004.18,71.63,444.4
5763.0,27.99,71.58,1010.68,68.99,435.99
5764.0,20.08,44.6,1014.91,36.27,461.07
5765.0,19.89,50.78,1008.85,92.97,446.35
5766.0,6.23,40.96,1022.49,93.15,488.82
5767.0,29.1,50.05,1005.87,51.53,438.66
5768.0,18.71,39.39,1014.09,62.82,465.57
5769.0,35.1,68.27,1006.96,43.51,426.3
