id,Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Attribute11,Attribute12,Attribute13,Attribute14,Attribute15,Attribute16,label
5438,0,96,35,100,50,62,36,21,16,0,2,41,46,52,100,55,7
5439,79,84,17,62,100,80,67,100,0,75,88,79,70,38,36,0,9
5440,1,91,44,100,75,81,39,57,3,34,0,7,50,0,100,2,2
5441,0,74,82,79,100,100,19,92,7,73,88,77,54,39,18,0,9
5442,0,53,5,65,54,85,100,100,81,75,59,50,41,25,30,0,1
5443,100,91,85,100,49,78,18,52,0,23,25,0,69,9,30,20,6
5444,47,96,13,66,44,34,7,0,0,34,8,83,45,100,100,97,5
5445,15,79,50,100,74,78,39,52,82,42,100,14,54,0,0,4,3
5446,89,100,43,93,11,60,0,24,44,0,100,26,66,49,4,26,6
5447,3,74,21,100,26,66,10,32,0,0,34,0,67,6,100,6,2
5448,8,100,0,57,22,9,72,0,100,43,78,94,32,95,7,48,0
5449,42,96,17,70,0,30,24,0,69,11,100,44,92,84,49,100,0
5450,66,98,55,70,98,68,100,100,57,92,33,62,16,31,0,0,0
5451,74,100,51,87,25,54,18,19,62,0,100,21,49,37,0,26,6
5452,0,0,39,10,76,29,99,55,100,84,64,100,34,81,77,68,9
5453,0,100,73,98,100,80,77,44,61,8,36,0,3,27,78,30,7
5454,100,94,76,100,44,82,18,59,0,29,6,0,41,7,22,25,6
5455,100,97,69,100,39,86,59,62,78,36,63,9,30,2,0,0,5
5456,29,96,5,100,0,72,4,45,47,36,77,51,75,23,100,0,4
5457,52,98,100,100,100,80,63,61,93,40,96,16,51,3,0,0,3
5458,0,98,44,100,69,73,52,32,37,0,16,39,51,48,100,49,7
5459,32,76,60,100,77,79,56,50,26,25,0,3,50,4,100,0,2
5460,20,98,97,100,100,99,31,88,41,57,97,30,57,0,0,13,5
5461,26,87,67,52,100,18,34,0,24,33,70,67,80,100,0,82,8
5462,91,67,83,100,25,86,24,43,41,0,0,6,36,33,100,36,8
5463,100,100,48,88,14,60,0,28,26,0,75,11,58,42,5,49,6
5464,89,94,56,100,15,83,34,56,89,54,100,19,55,0,0,10,5
5465,0,94,59,100,99,76,86,37,62,0,29,14,39,35,100,35,7
5466,55,100,19,75,0,50,71,58,100,75,62,82,40,41,20,0,4
5467,20,75,32,25,66,0,100,8,98,59,68,90,32,100,0,78,0
5468,63,100,25,80,0,48,0,12,54,0,100,24,70,43,21,20,6
5469,20,81,0,39,22,0,68,5,100,37,89,83,47,100,14,68,0
5470,31,98,50,100,100,82,61,59,29,43,95,32,65,12,0,0,3
5471,69,100,35,94,12,59,9,23,55,0,100,20,38,28,0,2,6
5472,5,70,34,100,85,83,56,52,75,43,100,12,41,0,0,20,3
5473,31,100,12,65,0,26,28,0,71,22,100,55,93,92,44,89,0
5474,78,70,100,100,53,91,59,75,92,86,63,57,32,28,0,0,9
5475,100,100,76,77,55,54,35,29,31,2,67,0,41,18,0,22,6
5476,33,89,63,100,58,50,35,10,0,9,31,27,65,4,100,0,2
5477,100,81,52,100,6,75,0,39,31,6,90,0,68,30,10,19,6
5478,2,86,46,100,62,74,26,48,60,44,100,23,61,0,0,8,3
5479,0,99,40,100,66,66,58,24,38,0,11,37,42,51,100,53,7
5480,5,92,82,100,100,67,57,32,12,0,80,11,70,46,0,66,8
5481,27,50,66,35,46,0,7,31,46,68,100,100,41,100,0,64,8
5482,0,67,47,91,78,100,64,59,49,18,2,0,37,4,100,5,1
5483,46,100,11,69,0,24,35,0,81,14,100,53,62,80,17,72,0
5484,35,100,73,100,19,87,10,53,73,47,100,16,46,0,0,19,5
5485,36,82,0,68,4,21,48,0,92,24,100,70,61,100,23,76,0
5486,3,100,0,58,40,98,20,85,28,35,2,3,2,0,100,4,1
5487,55,100,22,90,0,54,12,16,58,4,100,20,56,25,18,0,6
5488,36,63,52,100,52,48,29,6,0,0,30,15,65,3,100,1,2
5489,56,97,20,100,49,79,64,97,95,61,100,18,53,0,0,10,9
5490,24,77,54,100,81,83,59,52,100,36,95,10,48,0,0,5,3
5491,100,100,46,95,51,59,75,25,30,0,0,17,43,46,83,78,8
5492,16,100,0,71,12,37,69,27,100,34,75,71,57,40,39,0,4
5493,4,98,10,100,0,69,4,40,62,43,56,55,63,24,100,0,4
5494,53,67,40,56,100,71,61,100,42,50,89,74,68,19,0,0,9
5495,70,91,100,100,61,86,35,60,60,50,64,21,34,0,0,15,5
5496,0,65,32,69,66,84,100,100,89,75,77,49,66,23,62,0,1
5497,97,100,41,81,14,13,71,23,100,85,77,85,47,53,0,0,0
5498,38,91,78,100,100,74,68,55,82,46,88,13,45,0,0,5,3
5499,100,97,62,100,33,86,38,61,72,51,63,21,36,0,0,0,5
5500,2,100,96,97,76,67,65,33,59,0,35,9,0,37,100,37,7
5501,0,67,38,84,84,100,100,95,81,71,64,48,48,23,38,0,1
5502,0,53,48,77,100,100,89,83,77,58,64,33,57,8,95,0,1
5503,51,78,81,100,86,65,53,31,10,8,0,19,50,10,100,0,2
5504,50,100,44,93,10,69,0,45,75,49,100,46,60,23,33,0,4
5505,26,95,58,100,73,74,55,47,27,23,0,0,49,2,100,2,2
5506,0,93,38,100,96,95,100,57,78,20,57,0,23,32,74,38,7
5507,0,100,13,72,87,78,58,97,49,80,100,58,70,29,47,0,9
5508,74,100,72,59,16,57,45,95,96,84,100,36,61,0,0,3,9
5509,4,100,18,98,0,58,43,38,100,48,97,79,80,41,77,0,4
5510,31,67,35,99,81,100,73,56,37,23,0,2,50,0,100,3,2
5511,0,57,12,65,52,83,94,100,100,82,75,55,52,28,35,0,1
5512,77,100,55,75,40,48,36,21,64,0,100,16,49,21,0,10,6
5513,11,70,0,31,32,0,89,9,100,47,78,84,27,100,2,66,0
5514,64,100,41,71,5,43,0,36,57,36,100,49,88,36,87,0,4
5515,32,94,70,100,76,77,68,54,100,35,78,9,37,0,0,9,3
5516,55,100,33,62,0,26,33,27,92,39,100,77,95,39,86,0,4
5517,30,89,0,64,22,22,63,0,100,24,90,68,51,97,5,100,0
5518,30,71,43,100,44,90,38,37,56,0,100,10,42,6,0,5,1
5519,4,73,53,91,100,100,47,88,20,41,72,36,52,1,0,0,5
5520,61,100,16,78,0,39,15,0,72,10,100,48,96,88,44,83,0
5521,49,62,71,100,100,81,83,39,57,1,78,0,51,33,0,49,8
5522,69,98,22,93,46,71,57,100,85,65,100,22,56,0,0,5,9
5523,32,80,72,100,82,76,55,47,24,20,0,0,50,7,100,3,2
5524,57,86,100,100,100,94,56,78,59,45,88,22,47,2,0,0,5
5525,19,90,4,44,24,0,75,12,100,55,82,99,30,100,0,60,0
5526,100,85,66,100,36,78,50,50,90,36,87,2,44,0,0,4,5
5527,21,98,97,100,60,98,7,71,26,50,100,37,78,8,0,0,5
5528,100,100,55,79,19,53,0,25,26,0,89,8,75,34,7,37,6
5529,46,95,87,100,92,56,59,20,15,0,0,12,50,14,100,11,2
5530,7,100,0,78,5,38,63,44,100,78,91,81,87,40,86,0,4
5531,0,55,20,77,53,100,73,91,93,68,100,45,93,22,47,0,1
5532,100,100,48,97,12,68,0,33,21,0,76,0,63,27,2,27,6
5533,0,78,37,100,62,89,51,60,98,45,100,13,53,0,10,14,3
5534,63,88,34,100,4,70,64,66,99,68,100,29,63,0,0,7,9
5535,24,95,3,55,28,15,74,0,100,35,84,80,41,100,0,78,0
5536,0,83,38,100,70,76,65,37,50,0,33,14,56,37,100,49,7
5537,17,100,12,65,55,42,29,0,0,20,8,74,43,98,100,100,5
5538,100,100,46,93,11,62,0,26,42,0,96,18,55,31,35,2,6
5539,0,91,40,100,64,72,54,36,45,0,13,30,45,42,100,45,7
5540,25,100,71,93,77,57,59,20,30,0,0,28,50,25,100,14,7
5541,53,97,31,66,44,20,9,0,0,41,54,67,100,95,37,100,8
5542,0,87,39,100,73,81,68,38,47,0,22,35,59,52,100,64,7
5543,47,74,68,100,65,53,37,17,0,0,21,18,60,14,100,11,2
5544,53,100,41,90,15,66,0,40,46,29,100,30,92,24,93,0,4
5545,31,100,0,69,31,48,100,52,100,91,84,79,72,39,59,0,4
5546,31,77,35,100,69,86,51,43,19,8,0,3,49,3,100,0,2
5547,59,77,60,44,69,0,0,6,36,43,100,72,96,100,31,75,8
5548,55,100,43,41,100,42,61,96,45,43,10,0,98,20,0,27,8
5549,54,89,100,100,71,91,42,64,63,50,83,27,49,2,0,0,5
5550,34,84,9,64,0,25,41,0,88,27,100,67,68,100,12,85,0
5551,97,100,48,92,15,56,4,17,63,4,100,34,30,34,0,0,6
5552,82,83,39,100,10,64,71,33,72,0,0,10,42,48,100,82,8
5553,13,100,0,43,25,0,67,0,100,34,95,87,55,100,15,92,0
5554,27,95,18,56,38,23,4,0,0,51,21,91,60,100,100,99,5
5555,0,95,36,100,66,85,48,43,31,0,16,25,48,46,100,51,7
5556,23,94,8,59,83,45,64,0,24,2,0,48,23,92,100,100,5
5557,100,100,61,82,30,58,6,30,0,0,44,2,43,21,2,9,6
5558,0,63,21,63,63,80,99,100,100,80,99,52,99,24,96,0,1
5559,0,63,7,30,36,0,73,10,100,49,86,93,49,100,18,71,0
5560,0,85,22,100,50,88,43,52,20,21,27,2,65,0,100,2,2
5561,19,76,34,100,41,66,27,32,0,7,25,3,63,0,100,6,2
5562,39,90,0,69,72,55,69,12,2,0,7,47,22,91,100,100,5
5563,0,82,24,100,53,87,57,59,47,33,32,7,62,0,100,1,2
5564,5,100,52,100,96,79,84,38,60,0,100,13,53,34,0,49,7
5565,11,77,84,63,79,100,0,83,56,67,100,56,87,7,1,0,9
5566,62,57,100,81,75,100,23,85,0,58,55,50,90,32,84,0,9
5567,17,81,46,90,100,100,83,80,59,60,37,40,13,20,0,0,1
5568,50,84,85,100,100,64,73,27,32,0,0,18,45,31,81,0,2
5569,25,93,0,55,22,0,76,5,100,59,61,100,15,67,11,7,0
5570,24,100,77,93,100,72,71,48,46,23,28,0,0,24,31,35,7
5571,31,74,71,100,74,79,62,35,44,0,0,4,50,4,100,7,1
5572,95,88,23,100,57,62,100,24,42,0,0,31,44,69,87,97,8
5573,60,62,92,72,100,100,30,82,0,54,73,68,73,40,51,0,9
5574,0,98,57,100,100,88,75,52,61,13,55,0,30,36,77,49,7
5575,23,71,61,100,70,92,52,46,41,0,0,8,50,11,100,14,1
5576,0,91,34,100,100,77,99,38,71,0,90,7,85,30,0,25,7
5577,5,32,36,54,71,75,100,100,71,78,43,53,17,27,0,0,1
5578,30,97,93,100,100,99,34,93,1,59,62,43,53,0,0,13,5
5579,0,78,36,100,81,87,62,57,84,51,100,18,57,0,12,13,3
5580,0,80,47,100,100,99,82,60,50,25,23,0,33,36,89,44,7
5581,0,99,84,100,100,74,70,44,41,15,16,0,4,27,90,27,7
5582,43,91,9,59,0,14,43,0,85,22,100,67,68,100,21,97,0
5583,3,40,14,59,55,81,100,100,82,76,51,51,21,26,0,0,1
5584,23,79,59,100,62,60,36,21,0,0,19,30,60,25,100,16,2
5585,28,75,42,100,87,95,68,61,87,42,100,10,51,0,0,12,3
5586,51,65,59,100,0,72,63,37,100,1,4,0,15,37,99,62,8
5587,0,81,41,100,76,81,69,40,55,0,30,16,51,31,100,32,7
5588,55,98,85,100,90,70,62,43,27,20,0,1,50,5,100,0,2
5589,93,67,83,100,35,88,71,85,100,93,72,59,39,28,0,0,9
5590,49,100,8,93,0,60,45,82,61,57,100,28,73,0,8,2,9
5591,20,100,10,69,0,38,38,23,94,30,100,60,81,30,72,0,4
5592,66,100,28,84,8,50,14,14,61,0,100,21,51,36,0,28,6
5593,36,100,30,100,5,57,0,38,78,30,100,54,95,38,94,0,4
5594,0,100,62,97,100,76,68,46,34,17,23,0,7,33,72,36,7
5595,21,85,92,100,100,99,71,79,46,59,21,39,0,19,4,0,1
5596,91,79,44,68,0,74,24,100,69,91,83,61,89,30,100,0,9
5597,20,73,39,100,55,69,32,31,0,4,22,0,61,1,100,2,2
5598,93,77,51,100,3,77,0,32,39,0,90,20,100,63,54,84,0
5599,0,39,39,59,80,82,100,100,74,76,52,51,37,25,33,0,1
5600,78,97,44,68,100,30,65,0,38,35,84,77,76,100,0,72,8
5601,14,70,58,36,28,0,0,30,48,66,100,100,46,95,22,55,8
5602,0,80,35,84,84,100,100,89,82,67,63,44,41,22,22,0,1
5603,0,94,47,100,99,92,100,60,75,30,52,0,22,28,67,39,7
5604,39,75,46,100,95,83,80,41,41,6,0,6,50,28,100,0,2
5605,0,63,29,83,67,100,100,97,84,72,61,48,40,23,19,0,1
5606,100,100,46,82,13,54,0,23,38,0,99,11,68,35,1,30,6
5607,68,90,62,80,100,34,54,0,0,21,55,58,97,100,29,96,8
5608,68,100,23,78,2,51,0,24,32,0,100,8,85,30,15,24,6
5609,43,100,28,75,0,45,26,26,95,32,100,60,75,32,59,0,4
5610,99,100,66,100,18,94,30,57,86,49,100,15,48,0,0,12,5
5611,0,100,14,99,63,82,61,40,34,0,17,19,45,33,100,39,7
5612,26,67,0,38,29,0,81,20,100,66,64,100,17,74,26,28,0
5613,0,52,52,75,87,100,65,84,63,58,72,32,98,7,100,0,1
5614,13,65,0,94,38,98,78,100,100,93,83,63,67,32,57,0,7
5615,100,100,46,88,23,59,12,30,28,0,96,6,77,31,0,25,6
5616,99,81,62,100,27,81,68,59,100,63,91,21,50,0,0,7,9
5617,97,94,58,100,30,76,67,58,100,35,84,4,37,0,0,15,5
5618,0,74,29,100,37,94,30,62,23,30,12,0,47,10,100,12,1
5619,0,59,55,87,100,100,88,56,89,12,32,3,5,2,88,0,1
5620,5,87,5,30,41,0,83,9,100,58,70,100,29,95,0,51,0
5621,54,88,100,100,85,94,38,80,59,59,83,29,47,1,0,0,5
5622,8,87,0,41,21,0,70,16,100,55,97,100,45,97,9,63,0
5623,2,64,31,33,47,3,0,0,3,39,8,74,54,89,100,100,5
5624,100,100,6,98,0,81,0,65,6,48,6,32,12,16,44,0,1
5625,100,92,79,100,47,89,46,61,68,37,66,9,34,0,0,1,5
5626,42,87,100,100,80,96,30,77,52,62,94,45,57,15,0,0,5
5627,100,100,57,100,29,77,22,54,65,53,61,16,22,0,0,9,5
5628,100,100,56,93,21,63,0,31,19,0,79,6,77,37,17,29,6
5629,100,100,42,83,21,56,18,27,34,0,100,0,71,18,0,7,6
5630,30,85,9,64,38,30,7,0,0,24,14,64,51,89,100,100,5
5631,70,67,100,86,55,100,0,82,26,62,92,58,80,29,75,0,9
5632,100,100,41,92,20,60,38,24,0,0,0,24,47,48,97,71,8
5633,17,83,62,73,100,99,14,100,47,79,98,56,56,26,0,0,9
5634,0,96,50,100,100,94,95,60,70,27,55,0,30,25,82,23,7
5635,20,100,18,81,3,50,0,30,61,29,100,45,87,26,86,0,4
5636,0,63,60,78,100,100,93,91,86,67,86,41,79,16,24,0,1
5637,0,100,56,96,100,77,73,43,45,10,53,0,85,31,30,33,7
5638,15,77,27,100,90,87,88,59,52,33,0,12,23,0,100,2,2
5639,0,37,10,55,72,77,100,100,83,75,72,50,55,25,41,0,1
5640,0,83,50,100,92,75,66,38,36,0,34,6,28,34,100,36,7
5641,14,100,75,97,74,99,21,80,42,52,100,24,51,0,0,23,5
5642,18,73,100,80,95,100,10,80,0,54,92,68,92,40,58,0,9
5643,100,85,67,100,56,66,96,79,90,65,86,28,54,0,0,11,9
5644,52,80,82,100,89,72,52,47,98,33,100,9,50,1,0,0,3
5645,49,90,33,88,74,100,69,55,39,18,0,3,49,3,100,0,2
5646,4,58,19,15,66,0,100,33,99,78,57,100,15,71,0,29,0
5647,0,69,44,88,59,100,54,67,53,34,44,1,14,3,100,0,1
5648,32,84,66,100,70,57,40,25,0,15,23,33,63,22,100,0,2
5649,46,82,65,100,69,72,39,47,0,28,12,20,56,9,100,0,2
5650,38,90,77,100,80,76,67,55,100,35,82,8,39,0,0,14,3
5651,78,100,34,79,9,52,0,24,29,0,100,7,76,23,13,9,6
5652,100,100,60,94,33,62,22,29,47,0,98,12,58,35,0,27,6
5653,55,95,0,100,26,67,64,33,50,0,16,29,47,63,100,90,8
5654,100,82,75,100,54,76,82,86,69,55,60,23,35,0,0,4,9
5655,72,88,13,100,0,67,28,30,22,0,3,34,51,62,100,90,8
5656,100,100,54,99,15,80,20,47,64,56,80,24,46,0,0,2,5
5657,35,80,50,100,63,72,59,54,100,41,89,13,46,0,0,0,3
5658,25,81,43,100,46,61,29,27,0,5,34,2,68,0,100,7,2
5659,30,83,64,100,100,85,64,63,98,41,98,14,48,0,0,10,3
5660,9,67,16,23,52,0,91,21,100,65,74,100,30,97,0,65,0
5661,0,42,44,64,74,87,100,100,79,75,67,50,59,25,56,0,1
5662,0,65,46,80,88,100,100,94,76,69,53,45,29,20,26,0,1
5663,0,79,28,58,99,80,48,100,12,79,100,68,87,34,84,0,9
5664,40,92,100,100,97,94,43,77,57,54,89,27,55,0,0,8,5
5665,20,91,59,100,100,91,84,71,52,53,64,32,39,12,0,0,3
5666,35,80,73,100,95,84,55,62,100,44,97,14,49,0,0,9,3
5667,46,89,79,100,85,73,67,61,100,40,76,12,27,0,0,22,3
5668,23,73,0,38,19,0,60,1,93,29,100,74,67,100,32,79,0
5669,32,84,52,43,94,72,36,100,33,80,100,56,74,15,0,0,9
5670,75,100,26,87,0,51,4,13,64,0,100,29,37,37,15,5,6
5671,100,100,54,79,19,52,1,22,35,0,92,9,46,26,0,12,6
5672,0,66,30,90,69,100,65,62,39,29,12,1,57,0,100,3,2
5673,74,88,15,100,25,61,82,27,56,0,0,23,52,58,100,90,8
5674,35,77,53,100,66,74,42,45,8,19,0,15,51,11,100,0,2
5675,31,81,51,100,83,85,50,62,88,41,100,14,53,0,0,5,3
5676,22,100,0,54,18,10,100,14,94,56,63,100,59,50,60,0,4
5677,0,99,48,100,67,84,56,43,56,0,43,1,52,29,100,39,7
5678,53,100,23,75,3,48,0,20,41,0,100,6,67,25,8,16,6
5679,47,80,80,97,100,100,59,89,29,63,54,33,40,4,0,0,5
5680,69,100,71,86,12,57,0,24,69,0,100,30,12,39,31,12,6
5681,99,100,76,84,40,56,14,24,46,0,100,13,57,31,0,23,6
5682,2,81,13,51,61,43,41,0,12,25,0,72,45,91,100,100,5
5683,50,100,20,60,32,13,84,0,100,45,79,90,25,98,0,56,0
5684,17,77,50,100,100,99,60,75,83,52,97,16,51,0,0,0,3
5685,67,73,40,100,10,69,34,31,29,0,0,24,51,47,100,72,8
5686,64,100,26,89,0,62,50,52,100,71,76,56,47,28,27,0,4
5687,2,78,35,100,56,78,35,40,0,11,5,4,53,2,100,0,2
5688,100,100,74,92,44,63,19,32,22,0,67,6,38,24,0,5,6
5689,35,100,25,77,0,49,35,34,98,31,100,56,82,27,66,0,4
5690,52,100,0,36,36,0,100,52,40,73,15,45,65,60,5,2,0
5691,40,87,87,100,100,75,59,53,88,50,91,19,48,0,0,11,3
5692,85,100,71,100,25,68,0,32,31,0,100,16,78,49,7,67,6
5693,0,100,62,89,71,59,54,29,40,0,2,20,5,42,100,49,7
5694,49,92,58,48,66,4,0,0,39,36,100,65,92,100,25,88,8
5695,25,85,68,51,91,13,16,0,50,33,100,65,79,100,0,89,8
5696,56,100,17,72,0,29,34,0,79,20,100,60,74,96,31,83,0
5697,48,98,16,69,0,32,29,0,84,22,100,60,86,98,24,100,0
5698,0,100,2,83,4,53,43,41,86,55,100,57,79,29,77,0,4
5699,0,85,31,100,60,91,54,51,33,18,33,0,66,3,100,6,2
5700,34,77,77,100,100,74,75,43,40,16,0,0,0,24,79,26,7
5701,87,95,28,76,0,37,18,0,77,23,100,64,74,100,23,75,0
5702,0,86,22,100,49,92,46,63,35,35,45,9,72,1,100,0,2
5703,38,100,18,88,0,61,15,37,52,35,90,38,100,26,91,0,4
5704,13,67,0,93,78,100,100,71,60,41,9,15,9,0,89,6,2
5705,2,87,35,100,49,76,39,53,93,44,100,19,57,1,0,0,3
5706,16,78,0,38,31,0,74,13,100,59,71,100,28,91,11,39,0
5707,51,100,23,74,7,34,35,0,99,6,100,34,34,31,0,1,6
5708,65,100,46,91,2,58,0,31,66,31,100,60,49,39,20,0,4
5709,72,94,25,100,26,71,25,36,72,44,100,18,55,0,0,2,5
5710,96,73,44,55,0,74,32,100,88,91,100,58,83,24,42,0,9
5711,6,100,0,68,37,50,90,51,100,89,79,84,58,43,48,0,4
5712,25,79,5,36,32,0,75,19,100,60,81,100,35,94,0,62,0
5713,47,85,41,100,77,82,61,53,100,36,93,10,43,0,0,10,3
5714,100,100,76,97,44,70,16,40,0,6,34,0,43,31,9,32,6
5715,0,69,5,92,62,100,100,82,80,53,97,26,97,2,38,0,3
5716,100,100,67,86,26,60,0,31,16,0,71,7,65,36,5,48,6
5717,27,84,27,56,74,30,42,0,17,27,0,64,35,94,100,100,5
5718,100,100,62,90,56,75,38,60,25,45,12,30,0,15,0,0,1
5719,18,88,47,100,47,71,21,47,0,21,22,1,61,0,100,3,2
5720,92,78,27,100,0,67,67,36,100,0,14,5,40,44,95,76,8
5721,2,100,11,94,0,57,51,41,94,64,100,72,77,36,60,0,4
5722,41,100,26,100,0,75,6,47,55,41,100,49,70,25,79,0,4
5723,45,100,4,75,0,47,80,39,100,64,82,57,66,28,68,0,4
5724,0,67,30,79,83,98,100,100,85,75,70,50,55,25,40,0,1
5725,22,76,54,100,62,58,39,20,0,0,13,24,57,27,100,23,2
5726,0,100,60,99,68,68,59,34,54,0,100,15,68,35,8,44,7
5727,35,80,69,100,66,58,39,24,0,0,9,13,54,13,100,7,2
5728,100,100,53,80,22,50,5,16,46,0,92,19,51,33,0,19,6
5729,25,85,24,62,55,100,42,55,49,8,0,0,46,3,100,5,1
5730,0,34,35,55,68,78,100,100,92,79,75,53,62,27,61,0,1
5731,0,96,43,100,100,86,75,51,48,16,33,0,17,33,88,36,7
5732,100,100,59,81,29,55,4,26,11,0,60,12,51,30,0,21,6
5733,46,62,85,96,15,100,12,60,44,19,0,0,28,37,100,55,8
5734,47,100,30,73,0,40,22,21,89,23,100,55,71,34,49,0,4
5735,0,52,38,73,72,95,100,100,94,75,91,50,87,25,87,0,1
5736,0,82,40,100,97,99,99,62,81,23,56,0,40,28,100,32,7
5737,0,93,43,100,68,75,60,38,62,0,100,24,83,41,34,45,7
5738,19,74,52,85,100,100,95,82,70,60,41,39,14,17,0,0,1
5739,0,100,18,93,9,56,51,32,100,53,84,74,70,37,64,0,4
5740,77,100,42,79,14,57,0,33,16,9,77,0,100,17,42,21,6
5741,5,87,50,100,100,98,73,75,36,56,65,36,44,15,0,0,3
5742,0,42,38,61,74,82,100,100,85,75,69,50,57,25,55,0,1
5743,35,90,43,61,62,25,21,0,0,19,17,59,46,93,100,100,5
5744,9,100,0,72,27,51,100,55,97,86,72,61,53,30,48,0,4
5745,58,54,98,85,96,100,79,64,52,27,0,0,10,3,100,5,1
5746,17,85,54,100,90,84,89,57,100,36,97,11,49,0,0,1,3
5747,69,45,100,75,66,100,9,82,0,48,65,53,98,38,87,0,9
5748,0,55,37,75,80,94,100,100,80,76,63,51,47,25,39,0,1
5749,84,100,45,76,0,53,0,32,86,36,100,51,66,26,52,0,4
5750,30,78,62,100,81,77,59,46,25,19,0,11,50,5,100,0,2
5751,0,65,28,36,41,0,19,4,5,40,7,79,50,97,100,100,5
5752,94,75,55,100,0,78,17,45,76,62,100,78,92,36,84,0,9
5753,100,100,68,87,40,61,12,34,0,5,42,0,59,20,8,15,6
5754,88,81,43,100,31,74,86,69,100,57,86,17,38,0,0,7,9
5755,92,77,88,100,46,83,79,69,100,54,97,18,53,0,0,6,9
5756,100,90,40,100,0,73,75,76,94,95,87,63,75,31,77,0,9
5757,52,86,27,100,0,73,56,73,100,85,87,48,58,14,5,0,9
5758,54,75,36,100,78,94,62,55,25,26,0,11,49,4,100,0,2
5759,0,88,46,100,83,78,66,39,45,0,15,15,32,37,100,38,7
5760,20,72,51,100,60,69,40,35,12,4,0,12,49,9,100,0,2
5761,73,86,12,100,0,66,77,35,100,0,6,8,34,48,75,85,8
5762,32,90,74,100,82,58,50,23,3,4,0,18,52,17,100,0,2
5763,0,88,39,100,97,87,84,47,67,7,38,0,33,26,100,35,7
5764,2,55,50,76,93,100,100,98,90,70,83,42,62,14,0,0,1
5765,9,92,0,96,47,100,93,96,100,71,76,47,51,23,27,0,7
5766,12,96,3,66,76,40,64,0,16,17,0,60,7,98,100,100,5
5767,28,97,2,70,47,39,61,0,24,24,0,67,39,94,100,100,5
5768,100,96,65,98,61,80,99,100,81,66,60,32,34,0,0,0,9
5769,54,86,88,100,100,99,64,89,36,64,50,31,32,0,0,1,5
5770,100,96,42,100,8,76,0,43,55,42,92,20,62,0,6,8,5
5771,0,94,39,100,86,100,100,88,70,69,46,47,32,24,40,0,7
5772,0,77,40,79,83,96,100,100,92,74,81,49,70,23,71,0,1
5773,11,61,25,100,66,96,62,55,29,23,0,0,50,0,100,1,2
5774,0,95,51,100,100,90,72,56,50,20,36,0,17,37,69,46,7
5775,6,100,61,91,38,95,6,67,54,49,100,23,52,0,0,18,5
5776,0,93,45,100,87,94,71,48,60,0,39,17,53,40,100,37,7
5777,0,100,58,92,100,74,76,38,63,0,96,12,81,38,24,50,7
5778,0,79,6,64,41,51,84,21,23,0,16,51,25,100,100,94,5
5779,0,52,31,78,60,100,56,61,56,22,33,2,55,0,100,2,1
5780,26,86,0,53,63,40,72,0,29,3,31,49,27,92,100,100,5
5781,100,100,49,93,17,64,0,31,18,0,71,5,63,32,8,27,6
5782,74,78,51,100,0,80,44,62,100,84,98,62,92,28,92,0,9
5783,26,93,15,77,97,45,95,1,0,0,42,45,100,88,23,100,8
5784,57,100,20,77,0,49,2,19,46,0,100,13,83,38,35,26,6
5785,9,100,0,59,7,18,39,0,75,7,100,34,99,74,69,95,0
5786,46,48,100,74,87,100,10,86,30,68,90,58,43,29,0,0,9
5787,58,58,100,94,45,100,41,59,72,20,10,0,0,31,67,57,8
5788,80,89,52,97,46,49,59,0,0,6,51,44,100,84,49,100,8
5789,0,36,29,54,67,76,100,100,80,76,58,50,36,25,18,0,1
5790,15,91,68,100,81,82,44,56,59,39,100,20,54,1,0,0,3
5791,100,84,63,100,39,67,86,70,93,71,85,33,58,0,0,2,9
5792,42,97,0,75,84,73,51,100,13,86,100,73,71,34,18,0,9
5793,89,100,52,74,30,43,19,11,63,0,100,23,56,44,0,41,6
5794,0,57,35,95,100,100,95,57,53,19,43,0,60,38,0,63,8
5795,70,100,2,50,15,1,100,36,70,79,36,56,67,51,0,0,0
5796,0,96,64,100,100,73,90,41,77,8,53,0,25,26,100,30,7
5797,60,100,25,76,1,49,0,21,42,0,100,7,62,18,5,6,6
5798,51,75,45,31,71,0,100,24,96,71,66,100,30,91,0,63,0
5799,6,91,0,43,25,0,78,9,100,53,82,98,32,100,13,55,0
5800,19,48,68,72,100,100,89,75,79,46,67,16,0,2,88,0,1
5801,0,57,10,60,49,80,88,100,100,90,81,61,67,30,58,0,1
5802,69,100,86,68,98,98,32,81,100,77,98,51,82,6,0,0,9
5803,63,100,0,72,5,52,93,55,100,73,60,77,34,38,9,0,4
5804,89,74,70,100,0,98,10,72,80,77,100,68,85,33,55,0,9
5805,13,95,62,100,72,61,58,19,37,0,0,31,47,37,100,35,7
5806,20,78,75,75,100,100,0,93,35,77,97,64,82,32,65,0,9
5807,88,100,42,84,69,66,100,92,92,62,83,26,49,0,0,1,9
5808,18,84,15,44,39,4,83,0,100,43,83,84,37,100,0,71,0
5809,0,82,8,35,42,0,88,21,100,66,67,100,22,80,15,35,0
5810,19,91,0,60,10,17,55,0,94,26,100,70,67,100,23,81,0
5811,29,100,49,61,97,83,41,95,73,51,100,39,60,0,0,18,9
5812,83,100,35,80,9,50,4,17,53,0,100,21,55,31,0,15,6
